Date,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Response_Accuracy,Response_Speed_sec,Response_Time_Category,User_Return_Frequency,Customer_Support_Interactions
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,379,Debugging,5,2.09,47,Laptop/Desktop,0.9686,1.40,Fast,9,0
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,479,Debugging,5,2.09,20,Mobile,0.9502,1.53,Fast,6,3
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,166,Code Optimization,5,2.09,28,Laptop/Desktop,0.9183,1.44,Fast,1,1
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,81,Algorithm Explanation,5,2.09,12,Laptop/Desktop,0.9126,1.47,Fast,8,0
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,479,Code Optimization,5,2.09,17,Mobile,0.9716,1.38,Fast,9,3
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,253,Code Optimization,5,2.09,11,Mobile,0.8974,1.35,Fast,5,3
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,252,Algorithm Explanation,4,1.69,26,Laptop/Desktop,0.9693,1.28,Fast,9,1
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,266,Algorithm Explanation,5,2.09,17,Mobile,0.8927,1.30,Fast,2,0
21-03-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1400000,140000,28000,0.02,0.95,Technical,220,Debugging,4,1.69,25,Mobile,0.9414,1.37,Fast,9,0
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,210,Professional Writing,5,1.75,27,Laptop/Desktop,0.7951,2.75,Fast,7,3
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,388,Best Practices,3,0.95,35,Mobile,0.774,2.86,Fast,9,0
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,436,Professional Writing,4,1.35,36,Mobile,0.7448,2.88,Fast,7,0
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,124,Content Creation,5,1.75,27,Laptop/Desktop,0.7841,2.79,Fast,3,0
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,368,Professional Writing,5,1.75,27,Mobile,0.7864,2.79,Fast,9,0
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,228,Professional Writing,4,1.35,7,Laptop/Desktop,0.7859,2.82,Fast,7,3
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,102,Content Creation,4,1.35,7,Laptop/Desktop,0.8053,2.82,Fast,1,3
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,283,Content Creation,4,1.35,35,Tablet,0.8274,2.75,Fast,5,3
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,186,Best Practices,4,1.35,27,Mobile,0.7435,2.70,Fast,9,3
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,137,Content Creation,3,0.95,14,Mobile,0.8006,3.00,Fast,4,1
02-02-2024,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,491,Best Practices,3,0.95,23,Mobile,0.802,2.68,Fast,7,2
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,421,Code Optimization,5,2.18,18,Mobile,0.912,0.90,Instant,2,0
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,146,Algorithm Explanation,5,2.18,24,Mobile,0.9229,0.86,Instant,7,3
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,494,Code Optimization,5,2.18,49,Mobile,,0.76,Instant,4,2
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,410,Code Optimization,4,1.78,50,Mobile,0.9437,0.76,Instant,5,2
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,234,Code Optimization,5,2.18,26,Laptop/Desktop,0.9184,1.05,Instant,1,2
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,88,Algorithm Explanation,5,2.18,42,Mobile,0.8896,0.99,Instant,5,0
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,97,Debugging,5,2.18,11,Mobile,0.927,0.81,Instant,6,1
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,170,Debugging,5,2.18,52,Smart Speaker,0.9229,1.06,Instant,9,0
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,146,Debugging,5,2.18,15,Mobile,0.9675,0.96,Instant,7,1
19-11-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,410,Debugging,5,2.18,45,Mobile,0.9491,0.95,Instant,9,1
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,113,Professional Writing,4,1.24,23,Mobile,0.8219,3.45,Standard,6,3
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,131,Best Practices,4,1.24,5,Laptop/Desktop,0.8683,3.51,Standard,5,2
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,453,Education,4,1.24,33,Tablet,0.8647,3.32,Standard,6,3
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,277,Content Creation,4,1.24,36,Tablet,0.9012,3.50,Standard,4,0
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,243,Education,4,1.24,28,Laptop/Desktop,0.8587,3.58,Standard,1,2
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,105,Best Practices,5,1.64,16,Tablet,0.8528,3.40,Standard,4,0
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,305,Education,3,0.84,5,Laptop/Desktop,0.8267,3.54,Standard,2,1
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,338,Professional Writing,4,1.24,37,Mobile,0.8767,3.68,Standard,6,1
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,482,Professional Writing,4,1.24,25,Mobile,0.8975,3.59,Standard,3,3
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,422,Professional Writing,4,1.24,17,Mobile,0.8683,3.41,Standard,1,3
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,194,Best Practices,4,1.24,40,Mobile,0.8937,3.31,Standard,10,1
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,377,Education,4,1.24,37,Laptop/Desktop,0.8546,3.45,Standard,9,0
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,175,Professional Writing,5,1.64,24,Mobile,0.8686,3.61,Standard,3,1
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,386,Education,5,1.64,26,Tablet,0.8284,3.61,Standard,2,0
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,114,Professional Writing,5,1.64,17,Mobile,0.8639,3.41,Standard,10,2
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,482,Education,3,0.84,40,Mobile,0.8451,3.45,Standard,1,0
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,177,Professional Writing,4,1.24,5,Laptop/Desktop,0.8365,3.33,Standard,8,2
06-10-2023,Friday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,459,Content Creation,3,0.84,35,Mobile,,3.46,Standard,8,0
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,General,460,Implementation Help,5,2.08,58,Mobile,,1.16,Fast,10,0
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,243,Debugging,5,2.08,54,Tablet,0.8868,1.49,Fast,6,3
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,132,Debugging,5,2.08,46,Mobile,0.8668,1.19,Fast,7,0
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,229,Code Optimization,5,2.08,53,Mobile,0.9006,1.51,Fast,2,3
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,General,287,Implementation Help,5,2.08,46,Mobile,0.8243,1.26,Fast,9,3
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,70,Code Optimization,5,2.08,45,Mobile,0.8736,1.17,Fast,7,3
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,490,Code Optimization,5,2.08,45,Mobile,0.8329,1.44,Fast,1,1
11-01-2024,Thursday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,340,Algorithm Explanation,5,2.08,39,Tablet,0.8482,1.37,Fast,5,2
01-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,102,Content Creation,3,0.7,13,Laptop/Desktop,0.9183,4.38,Standard,1,3
01-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,220,Best Practices,4,1.1,7,Laptop/Desktop,0.913,4.17,Standard,7,1
01-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,207,Education,3,0.7,14,Mobile,0.8348,4.31,Standard,1,1
01-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,274,Content Creation,5,1.5,17,Mobile,0.8659,4.45,Standard,2,2
01-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,323,Professional Writing,3,0.7,21,Laptop/Desktop,0.9052,4.32,Standard,9,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,421,Debugging,5,2.08,19,Mobile,0.9536,1.31,Fast,5,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,136,Code Optimization,5,2.08,59,Mobile,0.9557,1.44,Fast,1,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,312,Code Optimization,4,1.68,22,Mobile,0.9451,1.41,Fast,3,0
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,241,Debugging,5,2.08,12,Mobile,0.9155,1.61,Fast,9,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,General,391,Implementation Help,5,2.08,33,Laptop/Desktop,0.9801,1.45,Fast,10,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,154,Debugging,5,2.08,47,Laptop/Desktop,,1.36,Fast,1,0
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,General,462,Implementation Help,5,2.08,38,Laptop/Desktop,0.9471,1.30,Fast,2,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,368,Algorithm Explanation,5,2.08,10,Mobile,0.9622,1.52,Fast,7,2
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,264,Debugging,4,1.68,14,Mobile,0.9545,1.58,Fast,7,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,General,140,Implementation Help,5,2.08,24,Mobile,0.906,1.60,Fast,6,3
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,472,Algorithm Explanation,5,2.08,15,Mobile,0.9206,1.68,Fast,6,1
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,494,Code Optimization,4,1.68,52,Tablet,0.9914,1.59,Fast,2,2
23-09-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,302,Algorithm Explanation,5,2.08,60,Laptop/Desktop,0.9136,1.45,Fast,7,2
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,190,Professional Writing,5,1.84,15,Mobile,0.7644,2.60,Fast,8,1
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,243,Professional Writing,3,1.04,9,Tablet,0.8436,2.46,Fast,8,3
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,391,Content Creation,4,1.44,28,Mobile,,2.40,Fast,2,2
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,463,Education,3,1.04,25,Tablet,0.7602,2.37,Fast,10,3
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,405,Education,3,1.04,20,Mobile,0.8063,2.61,Fast,9,1
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,93,Professional Writing,5,1.84,37,Mobile,0.779,2.53,Fast,5,0
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,355,Content Creation,3,1.04,34,Mobile,0.7914,2.23,Fast,2,1
21-04-2024,Sunday,ChatGPT,GPT-4-turbo,750000,37500,37500,0.05,0.95,General,141,Professional Writing,4,1.44,13,Mobile,0.8448,2.57,Fast,2,1
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,114,Code Optimization,5,2.22,36,Mobile,,0.76,Instant,10,0
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,General,316,Implementation Help,5,2.22,42,Mobile,0.9628,0.84,Instant,5,0
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,137,Algorithm Explanation,5,2.22,16,Tablet,0.9085,0.79,Instant,9,3
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,General,434,Implementation Help,5,2.22,14,Laptop/Desktop,0.9366,0.87,Instant,8,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,267,Debugging,5,2.22,57,Laptop/Desktop,0.9101,0.79,Instant,6,1
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,General,215,Implementation Help,5,2.22,25,Mobile,0.9819,0.83,Instant,6,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,70,Code Optimization,5,2.22,11,Mobile,0.9298,0.75,Instant,5,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,85,Code Optimization,5,2.22,47,Laptop/Desktop,0.9025,1.00,Instant,10,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,General,384,Implementation Help,5,2.22,12,Mobile,0.9293,0.61,Instant,9,1
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,132,Code Optimization,5,2.22,29,Tablet,0.9502,0.66,Instant,5,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,351,Debugging,5,2.22,39,Mobile,0.9919,0.69,Instant,6,2
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,199,Algorithm Explanation,5,2.22,45,Mobile,0.9461,0.84,Instant,1,0
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,310,Code Optimization,5,2.22,39,Mobile,0.9476,0.66,Instant,9,1
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,172,Code Optimization,5,2.22,39,Mobile,0.9816,0.81,Instant,1,3
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,361,Algorithm Explanation,4,1.82,39,Laptop/Desktop,0.9918,0.90,Instant,4,0
18-08-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,Technical,175,Algorithm Explanation,5,2.22,13,Mobile,0.9729,0.99,Instant,7,3
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,325,Best Practices,4,1.51,20,Laptop/Desktop,0.866,2.15,Fast,3,1
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,116,Education,4,1.51,10,Mobile,0.8574,2.10,Fast,10,3
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,179,Professional Writing,3,1.11,25,Laptop/Desktop,0.8681,2.26,Fast,4,0
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,81,Education,4,1.51,26,Laptop/Desktop,0.8511,2.13,Fast,2,3
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,138,Best Practices,4,1.51,9,Laptop/Desktop,0.9115,2.36,Fast,7,0
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,76,Best Practices,4,1.51,20,Laptop/Desktop,0.8421,2.15,Fast,9,1
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,415,Education,5,1.91,34,Mobile,0.8329,2.23,Fast,2,3
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,235,Education,3,1.11,9,Laptop/Desktop,0.9017,2.19,Fast,8,3
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,189,Education,4,1.51,15,Mobile,0.9248,2.36,Fast,3,1
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,397,Professional Writing,3,1.11,21,Mobile,0.8317,2.11,Fast,2,0
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,452,Education,5,1.91,37,Mobile,0.8805,2.05,Fast,3,2
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,101,Professional Writing,4,1.51,18,Mobile,0.8632,2.16,Fast,10,0
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,214,Content Creation,4,1.51,38,Mobile,0.854,2.37,Fast,9,1
15-09-2024,Sunday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,General,410,Education,3,1.11,5,Mobile,,2.40,Fast,2,2
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,367,Code Optimization,4,1.63,45,Mobile,0.8827,1.49,Fast,3,2
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,282,Debugging,4,1.63,60,Tablet,0.8627,1.45,Fast,9,3
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,General,413,Implementation Help,5,2.03,26,Laptop/Desktop,0.9075,1.78,Fast,5,1
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,99,Debugging,5,2.03,28,Laptop/Desktop,0.8235,1.45,Fast,9,1
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,General,237,Implementation Help,4,1.63,52,Mobile,0.8274,1.46,Fast,6,0
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,169,Algorithm Explanation,4,1.63,58,Tablet,0.8519,1.57,Fast,6,0
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,423,Debugging,5,2.03,20,Laptop/Desktop,0.8768,1.62,Fast,2,3
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,322,Debugging,5,2.03,32,Mobile,0.849,1.59,Fast,2,2
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,General,398,Implementation Help,5,2.03,27,Mobile,0.893,1.65,Fast,9,2
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,470,Code Optimization,5,2.03,12,Tablet,0.8169,1.78,Fast,6,3
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,360,Debugging,5,2.03,38,Laptop/Desktop,0.9143,1.62,Fast,9,0
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,389,Debugging,5,2.03,33,Tablet,0.8887,1.52,Fast,8,0
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,97,Debugging,5,2.03,22,Mobile,0.8976,1.63,Fast,1,2
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,251,Algorithm Explanation,4,1.63,59,Mobile,0.867,1.70,Fast,10,1
27-02-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,Technical,397,Algorithm Explanation,5,2.03,52,Mobile,0.8923,1.54,Fast,8,0
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,395,Education,3,1,18,Laptop/Desktop,0.8537,2.80,Fast,5,3
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,375,Education,4,1.4,15,Mobile,0.795,2.74,Fast,10,3
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,339,Best Practices,3,1,38,Mobile,0.8206,2.49,Fast,10,1
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,360,Best Practices,4,1.4,27,Mobile,0.8634,2.55,Fast,1,2
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,377,Professional Writing,5,1.8,24,Mobile,0.8139,2.58,Fast,10,1
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,463,Content Creation,4,1.4,10,Laptop/Desktop,0.8358,2.60,Fast,4,3
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,340,Education,4,1.4,29,Laptop/Desktop,0.7873,2.57,Fast,5,3
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,496,Content Creation,4,1.4,5,Laptop/Desktop,0.868,2.53,Fast,3,1
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,262,Best Practices,5,1.8,39,Mobile,0.7942,2.65,Fast,4,0
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,208,Best Practices,5,1.8,8,Laptop/Desktop,0.8457,2.79,Fast,3,0
25-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,309,Professional Writing,5,1.8,30,Tablet,0.8007,2.52,Fast,10,1
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,429,Code Optimization,5,2.22,26,Laptop/Desktop,0.8454,0.71,Instant,5,0
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,461,Code Optimization,5,2.22,60,Laptop/Desktop,0.8477,0.44,Instant,2,0
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,397,Algorithm Explanation,4,1.82,36,Mobile,0.8239,0.78,Instant,1,1
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,212,Debugging,5,2.22,39,Laptop/Desktop,0.8355,0.82,Instant,6,3
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,121,Algorithm Explanation,5,2.22,49,Laptop/Desktop,0.9178,0.53,Instant,8,0
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,270,Implementation Help,5,2.22,59,Mobile,0.8353,0.51,Instant,1,0
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,464,Code Optimization,5,2.22,12,Tablet,0.8447,0.52,Instant,7,0
17-12-2023,Sunday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,325,Algorithm Explanation,5,2.22,39,Smart Speaker,0.8235,0.75,Instant,6,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,391,Best Practices,5,1.89,40,Mobile,0.7073,2.15,Fast,10,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,329,Professional Writing,3,1.09,18,Mobile,0.8011,2.05,Fast,10,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,277,Content Creation,4,1.49,5,Tablet,0.7725,2.22,Fast,3,0
09-06-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,Technical,160,Algorithm Explanation,4,1.61,26,Mobile,0.8644,1.65,Fast,9,0
